timestamp,position
1766606511.261,92.3252
1766606511.361,92.4982
1766606511.462,92.6682
1766606511.562,92.8352
1766606511.662,92.9992
1766606511.762,93.1602
1766606511.863,93.3182
1766606511.964,93.4732
1766606512.064,93.6252
1766606512.164,93.7742
1766606512.264,93.9202
1766606512.364,94.0632
1766606512.465,94.2032
1766606512.565,94.3402
1766606512.665,94.4742
1766606512.765,94.6052
1766606512.865,94.7332
1766606512.965,94.8582
1766606513.065,94.9802
1766606513.165,95.0992
1766606513.265,95.2152
1766606513.366,95.3282
1766606513.466,95.4382
1766606513.566,95.5452
1766606513.666,95.6492
1766606513.768,95.7502
1766606513.869,95.8482
1766606513.969,95.9432
1766606514.069,96.0352
1766606514.170,96.1242
1766606514.271,96.2102
1766606514.371,96.2932
1766606514.471,96.3732
1766606514.573,96.4502
1766606514.673,96.5242
1766606514.773,96.5952
1766606514.873,96.6632
1766606514.976,96.7282
1766606515.076,96.7902
1766606515.176,96.8492
1766606515.276,96.9052
1766606515.376,96.9582
1766606515.476,97.0082
1766606515.577,97.0552
1766606515.677,97.0992
1766606515.777,97.1402
1766606515.877,97.1782
1766606515.977,97.2132
1766606516.077,97.2452
1766606516.177,97.2742
1766606516.277,97.3002
1766606516.377,97.3232
1766606516.478,97.3432
1766606516.578,97.3602
1766606516.679,97.3742
1766606516.779,97.3852
1766606516.879,97.3932
1766606516.979,97.3982
1766606517.079,97.4002
1766606517.179,97.3992
1766606517.279,97.3952
1766606517.379,97.3882
1766606517.480,97.3782
1766606517.581,97.3652
1766606517.681,97.3492
1766606517.782,97.3302
1766606517.882,97.3082
1766606517.982,97.2832
1766606518.083,97.2552
1766606518.183,97.2242
1766606518.283,97.1902
1766606518.383,97.1532
1766606518.483,97.1132
1766606518.584,97.0702
1766606518.684,97.0242
1766606518.784,96.9752
1766606518.884,96.9232
1766606518.984,96.8682
1766606519.084,96.8102
1766606519.184,96.7492
1766606519.286,96.6852
1766606519.386,96.6182
1766606519.486,96.5482
1766606519.587,96.4752
1766606519.687,96.3992
1766606519.787,96.3202
1766606519.887,96.2382
1766606519.987,96.1532
1766606520.087,96.0652
1766606520.187,95.9742
1766606520.288,95.8802
1766606520.388,95.7832
1766606520.488,95.6832
1766606520.588,95.5802
1766606520.688,95.4742
1766606520.788,95.3652
1766606520.888,95.2532
1766606520.989,95.1382
1766606521.089,95.0202
1766606521.189,94.8992
1766606521.289,94.7752
1766606521.390,94.6482
1766606521.490,94.5182
1766606521.590,94.3852
1766606521.690,94.2492
1766606521.791,94.1102
1766606521.891,93.9682
1766606521.991,93.8232
1766606522.091,93.6752
1766606522.193,93.5242
1766606522.293,93.3702
1766606522.393,93.2132
1766606522.493,93.0532
1766606522.593,92.8962
1766606522.693,92.7422
1766606522.793,92.5912
1766606522.893,92.4432
1766606522.994,92.2982
1766606523.094,92.1562
1766606523.195,92.0172
1766606523.295,91.8812
1766606523.395,91.7482
1766606523.495,91.6182
1766606523.596,91.4912
1766606523.696,91.3672
1766606523.797,91.2462
1766606523.897,91.1282
1766606523.997,91.0132
1766606524.097,90.9012
1766606524.200,90.7922
1766606524.300,90.6862
1766606524.400,90.5832
