timestamp,position
1766518770,285.9562677453399
1766518771,285.9563440597715
1766518772,285.9564205367384
1766518773,285.9564971760118
1766518774,285.956573977651
1766518775,285.95665094166776
1766518776,285.9567280679773
1766518777,285.9568053564943
1766518778,285.9568828072794
1766518779,285.9569604202475
1766518780,285.957038195313
1766518781,285.9571161325373
1766518782,285.9571942318349
1766518783,285.95727249312
1766518784,285.9573509164545
1766518785,285.957429501753
1766518786,285.957508248929
1766518787,285.9575871579959
1766518788,285.95766622901635
1766518789,285.9577454617554
1766518790,285.9578248562757
1766518791,285.9579044125911
1766518792,285.9579841306153
1766518793,285.9580640102615
1766518794,285.958144051594
1766518795,285.9582242545262
1766518796,285.95830461897117
1766518797,285.95838514499366
1766518798,285.958465832507
1766518799,285.9585466814238
1766518800,285.9586276918095
1766518801,285.9587088635772
1766518802,285.95879019663954
1766518803,285.95887169106226
1766518804,285.9589533467583
1766518805,285.95903516363984
1766518806,285.959117141722
1766518807,285.95919928107224
1766518808,285.9592815814475
1766518809,285.9593640429149
1766518810,285.9594466654904
1766518811,285.9595294490861
1766518812,285.9596123936136
1766518813,285.9596954991413
1766518814,285.9597787655808
1766518815,285.9598621928436
1766518816,285.95994578099874
1766518817,285.96002952995764
1766518818,285.96011343963147
1766518819,285.9601975100898
1766518820,285.960281741244
1766518821,285.9603661330048
1766518822,285.9604506853893
1766518823,285.9605353984682
1766518824,285.9606202719925
1766518825,285.9607053060327
1766518826,285.96079050060655
1766518827,285.9608758556247
1766518828,285.96096137099744
1766518829,285.96104704679664
1766518830,285.96113288293253
1766518831,285.96121887931525
1766518832,285.9613050360171
1766518833,285.9613913529484
1766518834,285.96147783001874
1766518835,285.96156446730134
1766518836,285.9616512647059
1766518837,285.961738222142
1766518838,285.96182533968346
1766518839,285.96191261723965
1766518840,285.96200005472
1766518841,285.9620876521438
1766518842,285.9621754095856
1766518843,285.9622633267892
1766518844,285.96235140382913
1766518845,285.9624396407253
1766518846,285.9625280373868
1766518847,285.9626165937222
1766518848,285.9627053098075
1766518849,285.96279418555145
1766518850,285.96288322086224
1766518851,285.9629724158165
1766518852,285.9630617703228
1766518853,285.96315128428915
1766518854,285.9632409577928
1766518855,285.96333079074185
1766518856,285.9634207830442
1766518857,285.9635109347211
1766518858,285.96360124585055
1766518859,285.96369171617
1766518860,285.9637823457576
1766518861,285.963873134635
1766518862,285.96396408271
1766518863,285.96405518988973
1766518864,285.9641464562536
1766518865,285.9642378817088
1766518866,285.96432946616255
1766518867,285.9644212096948
1766518868,285.96451311221244
1766518869,285.96460517362243
1766518870,285.9646973940053
1766518871,285.96478977326785
1766518872,285.9648823113167
1766518873,285.96497500817463
1766518874,285.96506786392314
1766518875,285.9651608782939
1766518876,285.965254051368
1766518877,285.9653473832278
1766518878,285.9654408736036
1766518879,285.96553452257734
1766518880,285.9656283301731
1766518881,285.96572229629675
1766518882,285.965816420854
1766518883,285.96591070392833
1766518884,285.96600514542524
1766518885,285.9660997452504
1766518886,285.9661945034876
1766518887,285.9662894200423
1766518888,285.9663844948198
1766518889,285.96647972790464
1766518890,285.966575119202
1766518891,285.966670668617
1766518892,285.96676637617435
1766518893,285.96686224195986
1766518894,285.96695826569754
1766518895,285.9670544474729
1766518896,285.96715078731165
1766518897,285.9672472851184
1766518898,285.96734394079766
1766518899,285.967440754436
1766518900,285.96753772593775
1766518901,285.967634855207
1766518902,285.9677321423312
1766518903,285.96782958721445
1766518904,285.9679271897605
1766518905,285.9680249500573
1766518906,285.968122868009
1766518907,285.9682209435187
1766518908,285.9683191766136
1766518909,285.9684175673825
1766518910,285.9685161155435
1766518911,285.9686148211854
1766518912,285.96871368433557
1766518913,285.9688127048977
1766518914,285.9689118827744
1766518915,285.969011218056
1766518916,285.9691107106453
1766518917,285.9692103604452
1766518918,285.9693101675464
1766518919,285.9694101318515
1766518920,285.96951025326314
1766518921,285.9696105318727
1766518922,285.96971096758256
1766518923,285.969811560295
1766518924,285.969912310102
1766518925,285.9700132169058
1766518926,285.9701142806084
1766518927,285.9702155012387
1766518928,285.9703168788898
1766518929,285.97041841327234
1766518930,285.9705201044792
1766518931,285.97062195254
1766518932,285.97072395735665
1766518933,285.97082611883036
1766518934,285.97092843705514
1766518935,285.97103091193253
1766518936,285.9711335433636
1766518937,285.971236331443
1766518938,285.9713392760721
1766518939,285.9714423771516
1766518940,285.9715456347768
1766518941,285.97164904884886
1766518942,285.971752619268
1766518943,285.97185634606535
1766518944,285.971960229337
1766518945,285.9720642687878
1766518946,285.97216846451386
1766518947,285.9722728165466
1766518948,285.9723773247866
1766518949,285.97248198913366
1766518950,285.97258680968525
1766518951,285.97269178634156
1766518952,285.97279691900223
1766518953,285.97290220776534
1766518954,285.97300765253084
1766518955,285.973113253198
1766518956,285.9732190098657
1766518957,285.9733249224335
1766518958,285.97343099080064
1766518959,285.97353721506636
1766518960,285.97364359513
1766518961,285.97375013089066
1766518962,285.97385682238115
1766518963,285.9739636697018
1766518964,285.97407067255
1766518965,285.97417783102617
1766518966,285.9742851451638
1766518967,285.9743926148616
1766518968,285.974500240018
1766518969,285.97460802073437
1766518970,285.9747159569092
1766518971,285.9748240484408
1766518972,285.974932295431
1766518973,285.9750406977781
1766518974,285.97514925538013
1766518975,285.9752579683395
1766518976,285.97536683655443
1766518977,285.9754758599225
1766518978,285.97558503847813
1766518979,285.97569437232545
1766518980,285.9758038611555
1766518981,285.975913505072
1766518982,285.9760233041103
1766518983,285.97613325816786
1766518984,285.97624336714165
1766518985,285.9763536311365
1766518986,285.97646405004946
