timestamp,ALT,AZ,CAS,overall
1765905558.0,IN POSN,IN POSN,STOPPED,BUSY
1765905557.0,IN POSN,IN POSN,STOPPED,BUSY
1765905557.0,IN POSN,IN POSN,STOPPED,BUSY
1765905557.0,IN POSN,IN POSN,STOPPED,BUSY
1765905557.0,IN POSN,IN POSN,STOPPED,BUSY
1765905557.0,IN POSN,IN POSN,STOPPED,BUSY
1765905556.0,IN POSN,IN POSN,STOPPED,BUSY
1765905556.0,IN POSN,IN POSN,STOPPED,BUSY
1765905556.0,IN POSN,IN POSN,STOPPED,BUSY
1765905556.0,IN POSN,IN POSN,STOPPED,BUSY
1765905556.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905555.0,IN POSN,IN POSN,STOPPED,BUSY
1765905554.0,IN POSN,IN POSN,STOPPED,BUSY
1765905554.0,IN POSN,IN POSN,STOPPED,BUSY
1765905554.0,IN POSN,IN POSN,STOPPED,BUSY
1765905554.0,IN POSN,IN POSN,STOPPED,BUSY
1765905554.0,IN POSN,IN POSN,STOPPED,BUSY
1765905553.0,IN POSN,IN POSN,STOPPED,BUSY
1765905553.0,IN POSN,IN POSN,STOPPED,BUSY
1765905553.0,IN POSN,IN POSN,STOPPED,BUSY
1765905553.0,IN POSN,IN POSN,STOPPED,BUSY
1765905553.0,IN POSN,IN POSN,STOPPED,BUSY
1765905552.0,IN POSN,IN POSN,STOPPED,BUSY
1765905552.0,IN POSN,IN POSN,STOPPED,BUSY
1765905552.0,IN POSN,IN POSN,STOPPED,BUSY
1765905552.0,IN POSN,IN POSN,STOPPED,BUSY
1765905552.0,IN POSN,IN POSN,STOPPED,BUSY
1765905551.0,IN POSN,IN POSN,STOPPED,BUSY
1765905551.0,IN POSN,IN POSN,STOPPED,BUSY
1765905551.0,IN POSN,IN POSN,STOPPED,BUSY
1765905551.0,IN POSN,IN POSN,STOPPED,BUSY
1765905551.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905550.0,IN POSN,IN POSN,STOPPED,BUSY
1765905549.0,IN POSN,IN POSN,STOPPED,BUSY
1765905549.0,IN POSN,IN POSN,STOPPED,BUSY
1765905549.0,IN POSN,IN POSN,STOPPED,BUSY
1765905549.0,IN POSN,IN POSN,STOPPED,BUSY
1765905549.0,IN POSN,IN POSN,STOPPED,BUSY
1765905548.0,IN POSN,IN POSN,STOPPED,BUSY
1765905548.0,IN POSN,IN POSN,STOPPED,BUSY
1765905548.0,IN POSN,IN POSN,STOPPED,BUSY
1765905548.0,IN POSN,IN POSN,STOPPED,BUSY
1765905548.0,IN POSN,IN POSN,STOPPED,BUSY
1765905547.0,IN POSN,IN POSN,STOPPED,BUSY
1765905547.0,IN POSN,IN POSN,STOPPED,BUSY
1765905547.0,IN POSN,IN POSN,STOPPED,BUSY
1765905547.0,IN POSN,IN POSN,STOPPED,BUSY
1765905547.0,IN POSN,IN POSN,STOPPED,BUSY
1765905546.0,IN POSN,IN POSN,STOPPED,BUSY
1765905546.0,IN POSN,IN POSN,STOPPED,BUSY
1765905546.0,IN POSN,IN POSN,STOPPED,BUSY
1765905546.0,IN POSN,IN POSN,STOPPED,BUSY
1765905546.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905545.0,IN POSN,IN POSN,STOPPED,BUSY
1765905544.0,IN POSN,IN POSN,STOPPED,BUSY
1765905544.0,IN POSN,IN POSN,STOPPED,BUSY
1765905544.0,IN POSN,IN POSN,STOPPED,BUSY
1765905544.0,IN POSN,IN POSN,STOPPED,BUSY
1765905544.0,IN POSN,IN POSN,STOPPED,BUSY
1765905543.0,IN POSN,IN POSN,STOPPED,BUSY
1765905543.0,IN POSN,IN POSN,STOPPED,BUSY
1765905543.0,IN POSN,IN POSN,STOPPED,BUSY
1765905543.0,IN POSN,IN POSN,STOPPED,BUSY
1765905543.0,IN POSN,IN POSN,STOPPED,BUSY
1765905542.0,IN POSN,IN POSN,STOPPED,BUSY
1765905542.0,IN POSN,IN POSN,STOPPED,BUSY
1765905542.0,IN POSN,IN POSN,STOPPED,BUSY
1765905542.0,IN POSN,IN POSN,STOPPED,BUSY
1765905542.0,IN POSN,IN POSN,STOPPED,BUSY
1765905541.0,IN POSN,IN POSN,STOPPED,BUSY
1765905541.0,IN POSN,IN POSN,STOPPED,BUSY
1765905541.0,IN POSN,IN POSN,STOPPED,BUSY
1765905541.0,IN POSN,IN POSN,STOPPED,BUSY
1765905541.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905540.0,IN POSN,IN POSN,STOPPED,BUSY
1765905539.0,IN POSN,IN POSN,STOPPED,BUSY
1765905539.0,IN POSN,IN POSN,STOPPED,BUSY
1765905539.0,IN POSN,IN POSN,STOPPED,BUSY
1765905539.0,IN POSN,IN POSN,STOPPED,BUSY
1765905539.0,IN POSN,IN POSN,STOPPED,BUSY
1765905538.0,IN POSN,IN POSN,STOPPED,BUSY
1765905538.0,IN POSN,IN POSN,STOPPED,BUSY
1765905538.0,IN POSN,IN POSN,STOPPED,BUSY
1765905538.0,IN POSN,IN POSN,STOPPED,BUSY
1765905538.0,IN POSN,IN POSN,STOPPED,BUSY
1765905537.0,IN POSN,IN POSN,STOPPED,BUSY
1765905537.0,IN POSN,IN POSN,STOPPED,BUSY
1765905537.0,IN POSN,IN POSN,STOPPED,BUSY
1765905537.0,IN POSN,IN POSN,STOPPED,BUSY
1765905537.0,IN POSN,IN POSN,STOPPED,BUSY
1765905536.0,IN POSN,IN POSN,STOPPED,BUSY
1765905536.0,IN POSN,IN POSN,STOPPED,BUSY
1765905536.0,IN POSN,IN POSN,STOPPED,BUSY
1765905536.0,IN POSN,IN POSN,STOPPED,BUSY
1765905536.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905535.0,IN POSN,IN POSN,STOPPED,BUSY
1765905534.0,IN POSN,IN POSN,STOPPED,BUSY
1765905534.0,IN POSN,IN POSN,STOPPED,BUSY
1765905534.0,IN POSN,IN POSN,STOPPED,BUSY
1765905534.0,IN POSN,IN POSN,STOPPED,BUSY
1765905534.0,IN POSN,IN POSN,STOPPED,BUSY
1765905533.0,IN POSN,IN POSN,STOPPED,BUSY
1765905533.0,IN POSN,IN POSN,STOPPED,BUSY
1765905533.0,IN POSN,IN POSN,STOPPED,BUSY
1765905533.0,IN POSN,IN POSN,STOPPED,BUSY
1765905533.0,IN POSN,IN POSN,STOPPED,BUSY
1765905532.0,IN POSN,IN POSN,STOPPED,BUSY
1765905532.0,IN POSN,IN POSN,STOPPED,BUSY
1765905532.0,IN POSN,IN POSN,STOPPED,BUSY
1765905532.0,IN POSN,IN POSN,STOPPED,BUSY
1765905532.0,IN POSN,IN POSN,STOPPED,BUSY
1765905531.0,IN POSN,IN POSN,STOPPED,BUSY
1765905531.0,IN POSN,IN POSN,STOPPED,BUSY
1765905531.0,IN POSN,IN POSN,STOPPED,BUSY
1765905531.0,IN POSN,IN POSN,STOPPED,BUSY
1765905531.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905530.0,IN POSN,IN POSN,STOPPED,BUSY
1765905529.0,IN POSN,IN POSN,STOPPED,BUSY
1765905529.0,IN POSN,IN POSN,STOPPED,BUSY
1765905529.0,IN POSN,IN POSN,STOPPED,BUSY
1765905529.0,IN POSN,IN POSN,STOPPED,BUSY
1765905529.0,IN POSN,IN POSN,STOPPED,BUSY
1765905528.0,IN POSN,IN POSN,STOPPED,BUSY
1765905528.0,IN POSN,IN POSN,STOPPED,BUSY
1765905528.0,IN POSN,IN POSN,STOPPED,BUSY
1765905528.0,IN POSN,IN POSN,STOPPED,BUSY
1765905528.0,IN POSN,IN POSN,STOPPED,BUSY
1765905527.0,IN POSN,IN POSN,STOPPED,BUSY
1765905527.0,IN POSN,IN POSN,STOPPED,BUSY
1765905527.0,IN POSN,IN POSN,STOPPED,BUSY
1765905527.0,IN POSN,IN POSN,STOPPED,BUSY
1765905527.0,IN POSN,IN POSN,STOPPED,BUSY
1765905526.0,IN POSN,IN POSN,STOPPED,BUSY
1765905526.0,IN POSN,IN POSN,STOPPED,BUSY
1765905526.0,IN POSN,IN POSN,STOPPED,BUSY
1765905526.0,IN POSN,IN POSN,STOPPED,BUSY
1765905526.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,IN POSN,STOPPED,BUSY
1765905525.0,IN POSN,MOVING,STOPPED,BUSY
1765905524.0,IN POSN,MOVING,STOPPED,BUSY
1765905524.0,IN POSN,MOVING,STOPPED,BUSY
1765905524.0,IN POSN,MOVING,STOPPED,BUSY
1765905524.0,IN POSN,MOVING,STOPPED,BUSY
1765905524.0,IN POSN,MOVING,STOPPED,BUSY
1765905523.0,IN POSN,MOVING,STOPPED,BUSY
1765905523.0,IN POSN,MOVING,STOPPED,BUSY
1765905523.0,IN POSN,MOVING,STOPPED,BUSY
1765905523.0,IN POSN,MOVING,STOPPED,BUSY
1765905523.0,IN POSN,MOVING,STOPPED,BUSY
1765905522.0,IN POSN,MOVING,STOPPED,BUSY
1765905522.0,IN POSN,MOVING,STOPPED,BUSY
1765905522.0,IN POSN,MOVING,STOPPED,BUSY
1765905522.0,IN POSN,MOVING,STOPPED,BUSY
1765905522.0,IN POSN,MOVING,STOPPED,BUSY
1765905521.0,IN POSN,MOVING,STOPPED,BUSY
1765905521.0,IN POSN,MOVING,STOPPED,BUSY
1765905521.0,IN POSN,MOVING,STOPPED,BUSY
1765905521.0,IN POSN,MOVING,STOPPED,BUSY
1765905521.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905520.0,IN POSN,MOVING,STOPPED,BUSY
1765905519.0,IN POSN,MOVING,STOPPED,BUSY
1765905519.0,IN POSN,MOVING,STOPPED,BUSY
1765905519.0,IN POSN,MOVING,STOPPED,BUSY
1765905519.0,IN POSN,MOVING,STOPPED,BUSY
1765905519.0,IN POSN,MOVING,STOPPED,BUSY
1765905518.0,IN POSN,MOVING,STOPPED,BUSY
1765905518.0,IN POSN,MOVING,STOPPED,BUSY
1765905518.0,IN POSN,MOVING,STOPPED,BUSY
1765905518.0,IN POSN,MOVING,STOPPED,BUSY
1765905518.0,IN POSN,MOVING,STOPPED,BUSY
1765905517.0,IN POSN,MOVING,STOPPED,BUSY
1765905517.0,IN POSN,MOVING,STOPPED,BUSY
1765905517.0,IN POSN,MOVING,STOPPED,BUSY
1765905517.0,IN POSN,MOVING,STOPPED,BUSY
1765905517.0,IN POSN,MOVING,STOPPED,BUSY
1765905516.0,IN POSN,MOVING,STOPPED,BUSY
1765905516.0,IN POSN,MOVING,STOPPED,BUSY
1765905516.0,IN POSN,MOVING,STOPPED,BUSY
1765905516.0,IN POSN,MOVING,STOPPED,BUSY
1765905516.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905515.0,IN POSN,MOVING,STOPPED,BUSY
1765905514.0,IN POSN,MOVING,STOPPED,BUSY
1765905514.0,IN POSN,MOVING,STOPPED,BUSY
1765905514.0,IN POSN,MOVING,STOPPED,BUSY
1765905514.0,IN POSN,MOVING,STOPPED,BUSY
1765905514.0,IN POSN,MOVING,STOPPED,BUSY
1765905513.0,IN POSN,MOVING,STOPPED,BUSY
1765905513.0,IN POSN,MOVING,STOPPED,BUSY
1765905513.0,IN POSN,MOVING,STOPPED,BUSY
1765905513.0,IN POSN,MOVING,STOPPED,BUSY
1765905513.0,IN POSN,MOVING,STOPPED,BUSY
1765905512.0,IN POSN,MOVING,STOPPED,BUSY
1765905512.0,IN POSN,MOVING,STOPPED,BUSY
1765905512.0,IN POSN,MOVING,STOPPED,BUSY
1765905512.0,IN POSN,MOVING,STOPPED,BUSY
1765905512.0,IN POSN,MOVING,STOPPED,BUSY
1765905511.0,IN POSN,MOVING,STOPPED,BUSY
1765905511.0,IN POSN,MOVING,STOPPED,BUSY
1765905511.0,IN POSN,MOVING,STOPPED,BUSY
1765905511.0,IN POSN,MOVING,STOPPED,BUSY
1765905511.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905510.0,IN POSN,MOVING,STOPPED,BUSY
1765905509.0,IN POSN,MOVING,STOPPED,BUSY
1765905509.0,IN POSN,MOVING,STOPPED,BUSY
1765905509.0,IN POSN,MOVING,STOPPED,BUSY
1765905509.0,IN POSN,MOVING,STOPPED,BUSY
1765905509.0,IN POSN,MOVING,STOPPED,BUSY
1765905508.0,IN POSN,MOVING,STOPPED,BUSY
1765905508.0,IN POSN,MOVING,STOPPED,BUSY
1765905508.0,IN POSN,MOVING,STOPPED,BUSY
1765905508.0,IN POSN,MOVING,STOPPED,BUSY
1765905508.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905507.0,IN POSN,MOVING,STOPPED,BUSY
1765905506.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905505.0,IN POSN,MOVING,STOPPED,BUSY
1765905504.0,IN POSN,MOVING,STOPPED,BUSY
1765905504.0,IN POSN,MOVING,STOPPED,BUSY
1765905504.0,IN POSN,MOVING,STOPPED,BUSY
1765905504.0,IN POSN,MOVING,STOPPED,BUSY
1765905503.0,IN POSN,MOVING,STOPPED,BUSY
1765905503.0,IN POSN,MOVING,STOPPED,BUSY
1765905503.0,IN POSN,MOVING,STOPPED,BUSY
1765905503.0,IN POSN,MOVING,STOPPED,BUSY
1765905503.0,IN POSN,MOVING,STOPPED,BUSY
1765905502.0,IN POSN,MOVING,STOPPED,BUSY
1765905502.0,IN POSN,MOVING,STOPPED,BUSY
1765905502.0,IN POSN,MOVING,STOPPED,BUSY
1765905502.0,IN POSN,MOVING,STOPPED,BUSY
1765905502.0,IN POSN,MOVING,STOPPED,BUSY
1765905501.0,IN POSN,MOVING,STOPPED,BUSY
1765905501.0,IN POSN,MOVING,STOPPED,BUSY
1765905501.0,IN POSN,MOVING,STOPPED,BUSY
1765905501.0,IN POSN,MOVING,STOPPED,BUSY
1765905501.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905500.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905499.0,IN POSN,MOVING,STOPPED,BUSY
1765905498.0,IN POSN,MOVING,STOPPED,BUSY
1765905498.0,IN POSN,MOVING,STOPPED,BUSY
1765905498.0,IN POSN,MOVING,STOPPED,BUSY
1765905497.0,IN POSN,MOVING,STOPPED,BUSY
1765905497.0,IN POSN,MOVING,STOPPED,BUSY
1765905497.0,IN POSN,MOVING,STOPPED,BUSY
1765905497.0,IN POSN,MOVING,STOPPED,BUSY
1765905497.0,IN POSN,MOVING,STOPPED,BUSY
1765905496.0,IN POSN,MOVING,STOPPED,BUSY
1765905496.0,IN POSN,MOVING,STOPPED,BUSY
1765905496.0,IN POSN,MOVING,STOPPED,BUSY
1765905496.0,IN POSN,MOVING,STOPPED,BUSY
1765905496.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905495.0,IN POSN,MOVING,STOPPED,BUSY
1765905494.0,IN POSN,MOVING,STOPPED,BUSY
1765905494.0,IN POSN,MOVING,STOPPED,BUSY
1765905494.0,IN POSN,MOVING,STOPPED,BUSY
1765905494.0,IN POSN,MOVING,STOPPED,BUSY
1765905494.0,IN POSN,MOVING,STOPPED,BUSY
1765905493.0,IN POSN,MOVING,STOPPED,BUSY
1765905493.0,IN POSN,MOVING,STOPPED,BUSY
1765905493.0,IN POSN,MOVING,STOPPED,BUSY
1765905493.0,IN POSN,MOVING,STOPPED,BUSY
1765905493.0,IN POSN,MOVING,STOPPED,BUSY
1765905492.0,IN POSN,MOVING,STOPPED,BUSY
1765905492.0,IN POSN,MOVING,STOPPED,BUSY
1765905492.0,IN POSN,MOVING,STOPPED,BUSY
1765905492.0,IN POSN,MOVING,STOPPED,BUSY
1765905492.0,IN POSN,MOVING,STOPPED,BUSY
1765905491.0,IN POSN,MOVING,STOPPED,BUSY
1765905491.0,IN POSN,MOVING,STOPPED,BUSY
1765905491.0,IN POSN,MOVING,STOPPED,BUSY
1765905491.0,IN POSN,MOVING,STOPPED,BUSY
1765905491.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905490.0,IN POSN,MOVING,STOPPED,BUSY
1765905489.0,IN POSN,MOVING,STOPPED,BUSY
1765905489.0,IN POSN,MOVING,STOPPED,BUSY
1765905489.0,IN POSN,MOVING,STOPPED,BUSY
1765905489.0,IN POSN,MOVING,STOPPED,BUSY
1765905489.0,IN POSN,MOVING,STOPPED,BUSY
1765905488.0,IN POSN,MOVING,STOPPED,BUSY
1765905488.0,IN POSN,MOVING,STOPPED,BUSY
1765905488.0,IN POSN,MOVING,STOPPED,BUSY
1765905488.0,IN POSN,MOVING,STOPPED,BUSY
1765905488.0,IN POSN,MOVING,STOPPED,BUSY
1765905487.0,IN POSN,MOVING,STOPPED,BUSY
1765905487.0,IN POSN,MOVING,STOPPED,BUSY
1765905487.0,IN POSN,MOVING,STOPPED,BUSY
1765905487.0,IN POSN,MOVING,STOPPED,BUSY
1765905487.0,IN POSN,MOVING,STOPPED,BUSY
1765905486.0,IN POSN,MOVING,STOPPED,BUSY
1765905486.0,IN POSN,MOVING,STOPPED,BUSY
1765905486.0,IN POSN,MOVING,STOPPED,BUSY
1765905486.0,IN POSN,MOVING,STOPPED,BUSY
1765905486.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905485.0,IN POSN,MOVING,STOPPED,BUSY
1765905484.0,IN POSN,MOVING,STOPPED,BUSY
1765905484.0,IN POSN,MOVING,STOPPED,BUSY
1765905484.0,IN POSN,MOVING,STOPPED,BUSY
1765905484.0,IN POSN,MOVING,STOPPED,BUSY
1765905484.0,IN POSN,MOVING,STOPPED,BUSY
1765905483.0,IN POSN,MOVING,STOPPED,BUSY
1765905483.0,IN POSN,MOVING,STOPPED,BUSY
1765905483.0,IN POSN,MOVING,STOPPED,BUSY
1765905483.0,IN POSN,MOVING,STOPPED,BUSY
1765905483.0,IN POSN,MOVING,STOPPED,BUSY
1765905482.0,IN POSN,MOVING,STOPPED,BUSY
1765905482.0,IN POSN,MOVING,STOPPED,BUSY
1765905482.0,IN POSN,MOVING,STOPPED,BUSY
1765905482.0,IN POSN,MOVING,STOPPED,BUSY
1765905482.0,IN POSN,MOVING,STOPPED,BUSY
1765905481.0,IN POSN,MOVING,STOPPED,BUSY
1765905481.0,IN POSN,MOVING,STOPPED,BUSY
1765905481.0,IN POSN,MOVING,STOPPED,BUSY
1765905481.0,IN POSN,MOVING,STOPPED,BUSY
1765905481.0,IN POSN,MOVING,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905480.0,IN POSN,STOPPED,STOPPED,BUSY
1765905479.0,IN POSN,STOPPED,STOPPED,BUSY
1765905479.0,IN POSN,STOPPED,STOPPED,BUSY
1765905479.0,IN POSN,STOPPED,STOPPED,BUSY
1765905479.0,IN POSN,STOPPED,STOPPED,BUSY
1765905479.0,IN POSN,STOPPED,STOPPED,BUSY
1765905478.0,IN POSN,STOPPED,STOPPED,BUSY
1765905478.0,IN POSN,STOPPED,STOPPED,BUSY
1765905478.0,IN POSN,STOPPED,STOPPED,BUSY
1765905478.0,IN POSN,STOPPED,STOPPED,BUSY
1765905478.0,IN POSN,STOPPED,STOPPED,BUSY
1765905477.0,IN POSN,STOPPED,STOPPED,BUSY
1765905477.0,IN POSN,STOPPED,STOPPED,BUSY
1765905477.0,IN POSN,STOPPED,STOPPED,BUSY
1765905477.0,IN POSN,STOPPED,STOPPED,BUSY
1765905477.0,IN POSN,STOPPED,STOPPED,BUSY
1765905476.0,IN POSN,STOPPED,STOPPED,BUSY
1765905476.0,IN POSN,STOPPED,STOPPED,BUSY
1765905476.0,IN POSN,STOPPED,STOPPED,BUSY
1765905476.0,IN POSN,STOPPED,STOPPED,BUSY
1765905476.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905475.0,IN POSN,STOPPED,STOPPED,BUSY
1765905474.0,IN POSN,STOPPED,STOPPED,BUSY
1765905474.0,IN POSN,STOPPED,STOPPED,BUSY
1765905474.0,IN POSN,STOPPED,STOPPED,BUSY
1765905474.0,IN POSN,STOPPED,STOPPED,BUSY
1765905474.0,IN POSN,STOPPED,STOPPED,BUSY
1765905473.0,IN POSN,STOPPED,STOPPED,BUSY
1765905473.0,IN POSN,STOPPED,STOPPED,BUSY
1765905473.0,IN POSN,STOPPED,STOPPED,BUSY
1765905473.0,IN POSN,STOPPED,STOPPED,BUSY
1765905473.0,IN POSN,STOPPED,STOPPED,BUSY
1765905472.0,IN POSN,STOPPED,STOPPED,BUSY
1765905472.0,IN POSN,STOPPED,STOPPED,BUSY
1765905472.0,MOVING,STOPPED,STOPPED,BUSY
1765905472.0,MOVING,STOPPED,STOPPED,BUSY
1765905472.0,MOVING,STOPPED,STOPPED,BUSY
1765905471.0,MOVING,STOPPED,STOPPED,BUSY
1765905471.0,MOVING,STOPPED,STOPPED,BUSY
1765905471.0,MOVING,STOPPED,STOPPED,BUSY
1765905471.0,MOVING,STOPPED,STOPPED,BUSY
1765905471.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905470.0,MOVING,STOPPED,STOPPED,BUSY
1765905469.0,MOVING,STOPPED,STOPPED,BUSY
1765905469.0,MOVING,STOPPED,STOPPED,BUSY
1765905469.0,MOVING,STOPPED,STOPPED,BUSY
1765905469.0,MOVING,STOPPED,STOPPED,BUSY
1765905469.0,MOVING,STOPPED,STOPPED,BUSY
1765905468.0,MOVING,STOPPED,STOPPED,BUSY
1765905468.0,MOVING,STOPPED,STOPPED,BUSY
1765905468.0,MOVING,STOPPED,STOPPED,BUSY
1765905468.0,MOVING,STOPPED,STOPPED,BUSY
1765905468.0,MOVING,STOPPED,STOPPED,BUSY
1765905467.0,MOVING,STOPPED,STOPPED,BUSY
1765905467.0,MOVING,STOPPED,STOPPED,BUSY
1765905467.0,MOVING,STOPPED,STOPPED,BUSY
1765905467.0,MOVING,STOPPED,STOPPED,BUSY
1765905467.0,MOVING,STOPPED,STOPPED,BUSY
